57.353287981	2
57.504217687	3
57.779705215	3
57.968616780	2,4
58.491065759	1
58.938049886	2
59.106394557	2
59.307301587	2
59.459954648	3
59.595941043	4
59.802993197	4
60.084058956	2,4
60.569251700	1,3
60.818866213	1,3
61.120725623	1,3
61.387755102	1,3
61.637369614	1
61.741859410	1
61.852154195	3
61.962448979	3
62.159818594	2,4
62.630022675	1,3
62.879637188	1,3
63.181496598	1,3
63.448526077	1,3
63.733333333	1
63.875963718	1
64.027437641	3
64.179954648	3
64.679183673	2,4
64.783673469	2,4
65.021678004	2,4
65.230657596	2,4
65.532517006	2
65.654421768	2
65.787936507	4
66.043356009	4
66.171065759	4
66.877619047	3
67.018594104	2
67.297233560	3
67.535238095	3
67.667551020	3
67.970748299	4
68.173560090	3
68.313106575	2
68.934240362	4
69.241904761	3
69.358004535	4
69.581746031	2
69.712108843	4
70.003968253	1
70.495782312	2,3,4
71.029841269	2
71.169160997	3
71.279455782	2
71.403786848	3
71.819319727	4
71.947029478	3
72.059455782	2
72.219863945	3
72.597188208	4
72.713287981	3
72.840997732	2
72.968707482	3
73.357641723	4
74.710204081	4
74.849523809	3
74.941133786	2
75.067868480	1
75.192018140	2,4
77.287619047	4
77.554648526	3
77.688163265	4
77.955192743	2
78.097551020	4
78.384126984	1
78.605351473	2,3,4
78.741768707	2,3,4
78.869478458	2,3,4
79.005895691	2,3,4
79.119092970	2,3,4
79.246802721	2,3,4
79.383582766	4
79.522539682	3
79.632834467	2
79.766349206	3
80.164285714	4
80.299863945	3
80.452131519	2
80.571587301	3
80.953469387	4
81.060861678	3
81.200181405	2
81.327891156	3
81.742947845	3
83.061609977	4
83.173877551	3
83.298684807	2
83.420589569	1
83.600544217	2,4
85.652607709	4
85.908027210	3
86.073469387	4
86.247619047	2
86.407256235	4
86.700408163	1
86.981950113	2,3,4
87.095147392	2,3,4
87.196734693	2,3,4
87.336054421	2,3,4
87.460861678	2,3,4
87.591473922	2,3,4
87.742403628	4
88.011700680	3
88.142947845	4
88.328707482	2
88.485442176	4
88.769886621	1
89.080453514	2,3,4
89.193650793	2,3,4
89.309750566	2,3,4
89.425850340	2,3,4
89.553560090	2,3,4
89.681269841	2,3,4
89.823492063	4
90.078911564	3
90.212426303	4
90.470748299	2
90.618775510	4
90.868390022	1
91.120907029	2,3,4
91.248616780	2,3,4
91.390839002	2,3,4
91.527256235	2,3,4
91.643356009	2,3,4
91.776870748	2,3,4
91.930702947	4
92.168707482	3
92.319637188	4
92.548934240	2
92.676643990	4
92.949478458	1
93.245532879	2,3,4
93.361632653	2,3,4
93.489342403	2,3,4
93.619954648	2,3,4
93.765079365	1
94.273015873	1,2
94.783854875	2,3
95.344036281	2,3,4
96.087074829	2,4
97.075986394	0
97.243877551	0
97.395600907	0
98.092698412	0
98.290068027	0
98.522267573	0
98.917006802	0
99.107800453	0
99.236281179	0
99.456870748	0
99.613605442	0
100.251927437	0
100.495963718	0
100.675918367	0
101.307732426	0
101.552471655	0
101.692040816	0
102.307346938	0
102.483106575	0
102.596371882	0
103.108208616	0
103.224308390	0
103.386848072	0
103.886077097	0
104.240181405	0
104.483990929	0
104.907596371	0
105.482448979	0
105.853968253	0
106.515736961	0
106.955714285	0
107.316054421	0
107.427120181	0
107.566439909	0
108.338503401	0
108.651723356	0
109.011904761	0
109.291904761	0
109.412426303	0
109.679455782	0
110.037777777	0
110.672108843	0
110.823038548	0
110.955147392	0
111.072653061	0
111.211972789	0
111.467392290	0
111.629931972	0
111.763446712	0
112.388548752	0
112.585918367	0
112.794897959	0
113.526326530	0
113.828185941	0
114.362244897	0
114.617664399	0
114.878888888	0
115.331678004	0
115.585328798	0
115.685782312	0
115.929591836	0
116.364965986	0
116.655215419	0
116.980294784	0
117.496938775	0
117.700113378	0
118.001337868	0
118.530226757	0
118.791451247	0
119.035260770	0
119.447414965	0
119.691224489	0
119.818934240	0
120.091768707	0
120.445873015	0
120.869637188	0
121.165691609	0
121.428752834	0
121.653650793	0
121.897120181	0
122.164149659	0
122.403990929	0
122.704013605	0
123.214852607	0
123.371587301	0
123.609591836	0
123.881723356	0
123.992721088	0
124.294580498	0
124.666099773	0
125.037619047	0
125.333673469	0
125.850317460	0
126.059297052	0
126.352834467	0
126.895215419	0
127.150634920	0
127.423469387	0
127.812403628	0
128.178117913	0
128.416122448	0
128.706371882	0
128.851496598	0
128.996621315	0
129.501655328	0
129.925419501	0
130.076349206	0
130.302743764	0
130.407233560	0
130.563968253	0
130.807777777	0
131.063197278	0
131.603061224	0
132.032630385	0
132.166145124	0
132.416961451	0
132.502834467	0
132.653764172	0
132.929251700	0
133.118163265	0
133.640612244	0
134.087596371	0
134.255941043	0
134.456848072	0
134.609501133	0
134.745487528	0
134.952539682	0
135.233605442	0
135.718798185	0
135.968412698	0
136.270272108	0
136.537301587	0
136.786916099	0
136.891405895	0
137.001700680	0
137.111995464	0
137.309365079	0
137.779569160	0
138.029183673	0
138.331043083	0
138.598072562	0
138.882879818	0
139.025510204	0
139.176984126	0
139.329501133	0
139.828730158	0
139.933219954	0
140.171224489	0
140.380204081	0
140.682063492	0
140.803968253	0
140.937482993	0
141.192902494	0
141.320612244	0
142.027165532	0
142.168140589	0
142.446780045	0
142.684784580	0
142.817097505	0
143.120294784	0
143.323106575	0
143.462653061	0
144.083786848	0
144.391451247	0
144.507551020	0
144.731292517	0
144.861655328	0
145.153514739	0
145.645328798	0
146.179387755	0
146.318707482	0
146.429002267	0
146.553333333	0
146.968866213	0
147.096575963	0
147.209002267	0
147.369410430	0
147.746734693	0
147.862834467	0
147.990544217	0
148.118253968	0
148.507188208	0
149.859750566	0
149.999070294	0
150.090680272	0
150.217414965	0
150.341564625	0
152.437165532	0
152.704195011	0
152.837709750	0
153.104739229	0
153.247097505	0
153.533673469	0
153.754897959	0
153.891315192	0
154.019024943	0
154.155442176	0
154.268639455	0
154.396349206	0
154.533129251	0
154.672086167	0
154.782380952	0
154.915895691	0
155.313832199	0
155.449410430	0
155.601678004	0
155.721133786	0
156.103015873	0
156.210408163	0
156.349727891	0
156.477437641	0
156.892494331	0
158.211156462	0
158.323424036	0
158.448231292	0
158.570136054	0
158.750090702	0
160.802154195	0
161.057573696	0
161.223015873	0
161.397165532	0
161.556802721	0
161.849954648	0
162.131496598	0
162.244693877	0
162.346281179	0
162.485600907	0
162.610408163	0
162.741020408	0
162.891950113	0
163.161247165	0
163.292494331	0
163.478253968	0
163.634988662	0
163.919433106	0
164.230000000	0
164.343197278	0
164.459297052	0
164.575396825	0
164.703106575	0
164.830816326	0
164.973038548	0
165.228458049	0
165.361972789	0
165.620294784	0
165.768321995	0
166.017936507	0
166.270453514	0
166.398163265	0
166.540385487	0
166.676802721	0
166.792902494	0
166.926417233	0
167.080249433	0
167.318253968	0
167.469183673	0
167.698480725	0
167.826190476	0
168.099024943	0
168.395079365	0
168.511179138	0
168.638888888	0
168.769501133	0
168.914625850	0
169.422562358	0
169.933401360	0
170.493582766	0
171.248979591	0
173.020408163	0
173.308208616	0
173.720498866	0
174.089795918	0
174.351473922	0
174.790770975	0
175.140612244	0
175.375827664	0
177.239365079	0
177.474172335	0
177.885124716	0
178.277097505	0
178.504580498	0
178.935850340	0
179.328095238	0
179.556235827	0
180.007777777	0
180.567800453	0
180.862494331	0
181.023287981	0
181.649297052	0
181.877551020	0
182.217528344	0
182.448979591	0
182.668412698	0
183.721995464	0
184.199795918	0
184.695328798	0
184.994489795	0
185.166417233	0
185.822380952	0
186.053854875	0
186.302403628	0
186.606961451	0
186.754829931	0
187.910680272	0
188.347460317	0
188.955600907	0
189.227324263	0
189.369183673	0
190.000000000	0
190.247165532	0
190.523333333	0
190.763151927	0
190.903741496	0
192.084421768	0
192.534421768	0
193.053492063	0
193.337596371	0
193.483628117	0
194.161020408	0
194.390997732	0
194.654444444	0
194.967868480	0
195.129863945	0
195.707596371	0
196.213605442	0
197.044897959	0
197.281632653	0
197.545306122	0
197.828571428	0
197.942857142	0
198.089795918	0
198.359183673	0
198.734693877	0
199.118367346	0
199.379591836	0
199.696485260	0
200.441020408	0
200.835351473	0
201.234897959	0
201.478548752	0
201.689795918	0
202.228571428	0
202.497959183	0
202.918163265	0
203.284557823	0
203.547437641	0
203.823106575	0
204.122448979	0
204.594716553	0
205.363265306	0
205.673378684	0
205.902040816	0
206.416326530	0
206.669387755	0
207.093877551	0
207.461224489	0
207.714285714	0
207.991836734	0
208.775510204	0
208.938435374	0
209.217074829	0
209.455079365	0
209.587392290	0
209.890589569	0
210.093401360	0
210.232947845	0
210.854081632	0
211.161746031	0
211.277845804	0
211.501587301	0
211.631950113	0
211.923809523	0
212.415623582	0
212.949682539	0
213.089002267	0
213.199297052	0
213.323628117	0
213.739160997	0
213.866870748	0
213.979297052	0
214.139705215	0
214.517029478	0
214.633129251	0
214.760839002	0
214.888548752	0
215.277482993	0
216.630045351	0
216.769365079	0
216.860975056	0
216.987709750	0
217.111859410	0
219.207460317	0
219.474489795	0
219.608004535	0
219.875034013	0
220.017392290	0
220.303968253	0
220.525192743	0
220.661609977	0
220.789319727	0
220.925736961	0
221.038934240	0
221.166643990	0
221.303424036	0
221.442380952	0
221.552675736	0
221.686190476	0
222.084126984	0
222.219705215	0
222.371972789	0
222.491428571	0
222.873310657	0
222.980702947	0
223.120022675	0
223.247732426	0
223.662789115	0
224.981451247	0
225.093718820	0
225.218526077	0
225.340430839	0
225.520385487	0
227.572448979	0
227.827868480	0
227.993310657	0
228.167460317	0
228.327097505	0
228.620249433	0
228.901791383	0
229.014988662	0
229.116575963	0
229.255895691	0
229.380702947	0
229.511315192	0
229.662244897	0
229.931541950	0
230.062789115	0
230.248548752	0
230.405283446	0
230.689727891	0
231.000294784	0
231.113492063	0
231.229591836	0
231.345691609	0
231.473401360	0
231.601111111	0
231.743333333	0
231.998752834	0
232.132267573	0
232.390589569	0
232.538616780	0
232.788231292	0
233.040748299	0
233.168458049	0
233.310680272	0
233.447097505	0
233.563197278	0
233.696712018	0
233.850544217	0
234.088548752	0
234.239478458	0
234.468775510	0
234.596485260	0
234.869319727	0
235.165374149	0
235.281473922	0
235.409183673	0
235.539795918	0
235.684920634	0
236.037414965	0
236.192857142	0
236.481043083	0
236.703696145	0
236.977755102	0
237.263877551	0
237.520907029	0
237.986530612	0
238.527959183	0
239.048503401	0
239.335056689	0
239.490045351	0
240.092131519	0
240.359455782	0
240.659977324	0
240.894217687	0
241.023786848	0
241.428571428	0
241.858140589	0
242.195918367	0
242.709931972	0
243.223673469	0
243.501383219	0
243.664263038	0
244.265351473	0
244.515918367	0
244.774104308	0
245.049274376	0
245.207687074	0
245.313015873	0
245.446530612	0
245.574240362	0
245.707755102	0
246.087981859	0
246.343401360	0
246.640476190	0
246.904648526	0
247.405804988	0
247.680000000	0
247.813061224	0
248.427392290	0
248.647981859	0
248.924263038	0
249.199455782	0
249.332970521	0
249.782857142	0
250.250158730	0
250.541678004	0
251.071292517	0
251.574807256	0
251.853968253	0
251.978004535	0
252.534421768	0
252.853696145	0
253.121020408	0
253.374988662	0
253.651927437	0
253.885873015	0
254.159297052	0
254.270113378	0
254.699682539	0
254.966712018	0
255.259863945	0
255.712653061	0
255.976780045	0
256.130612244	0
256.769160997	0
257.004263038	0
257.319773242	0
257.586099773	0
257.720113378	0
258.400362811	0
258.519365079	0
258.638367346	0
258.751564625	0
258.867664399	0
259.140498866	0
259.401723356	0
259.900952380	0
260.159274376	0
260.318911564	0
260.940045351	0
261.172244897	0
261.462494331	0
261.706303854	0
261.857233560	0
262.040816326	0
262.155102040	0
262.293129251	0
262.422789115	0
262.787755102	0
263.018367346	0
263.285714285	0
263.591836734	0
264.077551020	0
264.340816326	0
264.485714285	0
265.189410430	0
265.419183673	0
265.657437641	0
265.923401360	0
266.063945578	0
266.736734693	0
266.855102040	0
266.981632653	0
267.122448979	0
267.206122448	0
267.720408163	0
268.167346938	0
268.530612244	0
268.824489795	0
269.057142857	0
269.331632653	0
269.452040816	0
269.568730158	0
269.706145124	0
269.976530612	0
270.232653061	0
270.370408163	0
270.508117913	0
270.896621315	0
